HM_Mn,Inblow_P,Inblow_C,Inblow_Mn,EOB_Mn,TSC_TEMP.,TSOP_TEMP.,TSOP_O_PPM ,O2_2nd_Blow,EOB_P
0.205,0.03804,0.377095,0.180461,0.068204,1559.4,1676.0,891.0,1651.0,0.020066
0.412,0.003794,0.06689099999999999,0.039114,0.027193,1519.5,1614.8,800.0,1640.0,0.007023000000000001
0.46,0.048477,0.305797,0.111097,0.067577,1616.6,1673.1,709.0,1066.0,0.013749
0.462,0.069592,0.380202,0.106641,0.042726,1661.7,1653.1,824.0,1330.0,0.014872
0.539,0.048593,0.259481,0.092333,0.051907,1571.4,1659.4,833.0,1428.0,0.014991
0.415,0.017238,0.250317,0.186765,0.093598,1587.9,1664.1,539.0,1475.0,0.016084
0.42,0.021532,0.183613,0.179394,0.07778099999999999,1587.8,1684.6,778.0,1467.0,0.014909
0.51,0.013152,0.27399,0.091003,0.050102,1546.0,1652.2,697.0,2387.0,0.009584
0.6609999999999999,0.018607,0.037124,0.072198,0.05285,1627.7,1647.3,819.0,384.0,0.012317
0.5760000000000001,0.024546,0.133673,0.168166,0.095798,1590.2,1651.0,637.0,1154.0,0.016009
0.316,0.14400000000000002,0.4748979999999999,0.203088,0.119186,1597.2,1685.9,552.0,1556.0,0.028677
0.12,0.016975,0.041324,0.09163,0.068691,1629.0,1656.4,895.0,490.0,0.017256
0.339,0.015244999999999996,0.580083,0.048636,0.030158,1518.9,1654.8,1073.0,2259.0,0.00829
0.373,0.117404,0.379889,0.128657,0.07672000000000001,1599.6,1664.6,638.0,1184.0,0.032408
0.279,0.014069,0.238213,0.183432,0.089774,1550.5,1662.8,751.0,1740.0,0.014995
0.583,0.083249,0.6693020000000001,0.134496,0.077151,1571.2,1649.6,637.0,1687.0,0.019654
0.362,0.051033,0.494945,0.125698,0.061549,1595.4,1572.6,383.0,1473.0,0.013902
0.411,0.006678,0.16784200000000002,0.106375,0.065762,1586.2,1614.4,332.0,1014.0,0.0077680000000000015
0.452,0.020504,0.182608,0.191927,0.091701,1580.4,1641.4,1494.0,1435.0,0.012474
0.297,0.049556,0.779511,0.102006,0.05148,1533.3,1644.5,520.0,2153.0,0.011003
0.8370000000000001,0.033481,0.235538,0.201573,0.101885,1645.7,1692.9,714.0,1279.0,0.018239
0.552,0.06865700000000001,0.512008,0.142331,0.091392,1574.6,1684.3,923.0,1629.0,0.020101
0.635,0.072062,0.562198,0.106117,0.067005,1569.3,1665.6,520.0,1748.0,0.016728
0.496,0.01954,0.286161,0.080685,0.033184,1638.7,1607.9,448.0,1327.0,0.006644
0.736,0.054179999999999985,0.648233,0.138627,0.08681699999999999,1549.3,1662.1,449.0,2093.0,0.018661
0.405,0.068846,0.177235,0.16906,0.104297,1587.5,1626.2,523.0,708.0,0.023194
0.468,0.039651,0.260129,0.280018,0.118988,1569.4,1668.1,636.0,1433.0,0.01999
0.239,0.08258,0.08573099999999999,0.21982,0.08794500000000001,1685.2,1646.3,872.0,267.0,0.02476
0.376,0.042028,0.257624,0.093825,0.056832000000000014,1608.1,1657.2,623.0,869.0,0.018622
0.468,0.02306,0.278343,0.179095,0.08868,1573.1,1631.6,481.0,1192.0,0.011326
0.405,0.064871,0.392244,0.207445,0.102976,1603.7,1658.3,653.0,1314.0,0.019419
0.5710000000000001,0.012997,0.178738,0.087753,0.058785,1619.8,1675.0,692.0,948.0,0.014888
0.483,0.089561,0.705055,0.129745,0.065981,1557.0,1640.7,746.0,2336.0,0.015279
0.462,0.058802,0.205685,0.207577,0.07836599999999999,1634.5,1649.6,377.0,965.0,0.014929
0.332,0.083924,0.561344,0.215172,0.137647,1577.8,1635.5,544.0,1411.0,0.031025
0.345,0.095574,0.459479,0.130917,0.062017,1609.6,1673.3,744.0,1525.0,0.023159
0.72,0.028951,0.075903,0.135847,0.08238200000000001,1646.6,1650.6,475.0,624.0,0.011606
0.506,0.045484,0.365165,0.067958,0.051476,1587.8,1649.7,444.0,1278.0,0.011628
0.373,0.053549,0.532065,0.146094,0.054855,1606.5,1698.4,719.0,1543.0,0.023338
0.408,0.008468999999999999,0.301929,0.08234,0.047284,1573.1,1634.8,664.0,1209.0,0.008062
0.509,0.019878,0.382788,0.179446,0.075173,1559.6,1655.7,482.0,1798.0,0.012566
0.54,0.006346,0.044784,0.047241000000000005,0.031769,1566.2,1647.7,1109.0,1156.0,0.008870000000000001
0.91,0.098084,0.242821,0.110888,0.055527,1589.3,1653.7,552.0,1027.0,0.016966
0.256,0.072449,0.643415,0.143069,0.081618,1563.0,1618.7,372.0,1641.0,0.009537
0.496,0.091537,0.6128560000000001,0.253808,0.117896,1618.4,1674.7,742.0,1587.0,0.021326
0.319,0.077195,0.233332,0.186828,0.1045,1614.9,1667.7,694.0,880.0,0.030464
0.404,0.07928099999999999,0.559555,0.22073,0.089892,1546.3,1649.5,455.0,1796.0,0.016713
0.345,0.051575,0.260818,0.220898,0.113364,1628.7,1663.7,551.0,1115.0,0.021163
0.486,0.042716,0.11665,0.228694,0.115435,1624.8,1671.6,689.0,902.0,0.020937
0.738,0.06302200000000001,0.467415,0.085301,0.035739,1561.5,1638.2,861.0,1786.0,0.011525
0.579,0.038547000000000005,0.254434,0.164645,0.08268400000000001,1600.6,1660.0,593.0,1017.0,0.016253
1.156,0.042281,0.427566,0.049559,0.031216000000000008,1576.3,1659.4,778.0,1525.0,0.011482
0.513,0.031086000000000006,0.346354,0.105936,0.065332,1556.0,1643.3,547.0,1466.0,0.011601
0.472,0.036867,0.495041,0.175494,0.07552,1643.9,1646.8,534.0,1259.0,0.013064
0.774,0.041513,0.182061,0.222806,0.105342,1617.1,1661.8,640.0,1028.0,0.017207
0.5670000000000001,0.020867,0.295982,0.2148,0.100947,1576.3,1634.8,554.0,1202.0,0.011093
0.9,0.019896,0.504234,0.062891,0.040042,1595.3,1671.9,172.0,1218.0,0.00891
0.601,0.116115,0.610254,0.100652,0.055066,1556.1,1676.0,1128.0,1725.0,0.029264
0.636,0.069388,0.558986,0.132685,0.073806,1585.4,1648.2,645.0,1772.0,0.013315
0.693,0.013887,0.35775100000000004,0.092384,0.041082,1549.1,1628.3,648.0,1418.0,0.007529000000000002
0.564,0.095613,0.408519,0.167916,0.073247,1564.3,1657.4,907.0,1625.0,0.015356
0.611,0.032381,0.591645,0.148537,0.07572899999999999,1544.4,1636.1,536.0,1836.0,0.012196
0.809,0.080085,0.457481,0.186916,0.186916,1608.2,1664.0,668.0,1467.0,0.080085
0.601,0.04707,0.33196,0.140043,0.059697,1563.1,1665.4,1018.0,1456.0,0.018369
0.28300000000000003,0.077285,0.564379,0.253104,0.304178,1584.6,1667.0,436.0,1655.0,0.019039
0.345,0.007139,0.234694,0.098248,0.050572000000000006,1552.6,1649.4,794.0,2017.0,0.01169
0.507,0.118916,0.800077,0.182706,0.081,1608.9,1684.0,915.0,1942.0,0.023061
0.391,0.034295,0.13758800000000002,0.132501,0.083652,1613.5,1672.1,872.0,1138.0,0.021797
0.609,0.027679,0.601985,0.092713,0.04319,1512.5,1649.0,821.0,2523.0,0.009687
0.297,0.110127,0.508631,0.112886,0.058287,1605.5,1696.9,857.0,1604.0,0.022218
0.662,0.080925,0.375884,0.0727,0.036581,1611.5,1662.5,840.0,1427.0,0.015286
0.536,0.073548,0.612737,0.08256799999999999,0.057632,1589.6,1661.3,577.0,1638.0,0.019479
1.0590000000000002,0.03979,0.589915,0.103078,0.059966,1559.2,1647.9,546.0,2026.0,0.010963
0.267,0.053096,0.782667,0.186047,0.088436,1511.4,1631.5,561.0,2099.0,0.014765
1.024,0.14400000000000002,0.8366180000000001,0.164913,0.06643500000000001,1639.4,1669.2,714.0,2117.0,0.017184
0.439,0.037686,0.297742,0.232267,0.118135,1600.5,1648.5,639.0,1200.0,0.019306
0.431,0.067605,0.430997,0.098206,0.055439,1610.5,1667.6,673.0,1306.0,0.019054
1.065,0.044231,0.422714,0.060715,0.035874,1588.1,1682.9,765.0,1891.0,0.011394
0.316,0.075877,0.664275,0.184563,0.131442,1577.1,1670.7,511.0,1623.0,0.020754
0.406,0.055424,0.410289,0.061414,0.041456,1577.8,1651.3,645.0,1290.0,0.016587
0.481,0.019664,0.163914,0.072977,0.051516,1622.4,1649.3,649.0,666.0,0.011573
0.478,0.081846,0.716295,0.054337,0.028842000000000007,1545.8,1670.0,817.0,2452.0,0.014685
0.362,0.07031,0.555283,0.141816,0.058439,1606.0,1656.8,961.0,1633.0,0.017909
0.281,0.01546,0.5887399999999999,0.074811,0.037968,1521.4,1615.2,488.0,2097.0,0.007629
0.564,0.066231,0.4509,0.203556,0.102188,1632.2,1671.5,600.0,1450.0,0.016949000000000002
0.499,0.104445,0.221091,0.14824500000000002,0.07153,1617.2,1601.1,510.0,848.0,0.017287
0.602,0.078704,0.184779,0.13691199999999998,0.057652,1590.7,1682.9,759.0,1154.0,0.017278
0.378,0.06344,0.58126,0.130408,0.130408,1586.0,1662.7,924.0,1600.0,0.06344
0.401,0.051320000000000005,0.13938299999999998,0.232022,0.13732,1644.5,1662.4,464.0,588.0,0.024045
0.362,0.13023900000000002,0.31212,0.22488,0.112413,1636.9,1686.4,677.0,1079.0,0.025752
0.48,0.036998,0.196711,0.171395,0.06939400000000001,1596.1,1679.8,1164.0,1272.0,0.021134
0.6609999999999999,0.036654,0.193411,0.184228,0.09112,1586.9,1672.5,609.0,1256.0,0.14400000000000002
0.631,0.057392999999999986,0.5995,0.058426,0.022277,1507.1,1665.6,1088.0,2273.0,0.01599
0.5760000000000001,0.046473,0.089715,0.079265,0.034997,1644.9,1638.3,784.0,1117.0,0.013511000000000002
0.473,0.07007100000000001,0.117723,0.106752,0.049234,1618.3,1672.6,1202.0,1212.0,0.023496
0.31,0.037537,0.378737,0.231384,0.087216,1588.2,1660.9,471.0,1583.0,0.011287
0.479,0.046351,0.315551,0.138371,0.07376100000000001,1614.4,1665.5,717.0,1202.0,0.016077
0.526,0.02213,0.273649,0.132761,0.06007000000000001,1577.0,1649.9,792.0,1322.0,0.011924
0.204,0.122754,0.20761,0.199864,0.08987300000000001,1601.4,1688.9,1227.0,1277.0,0.041816000000000006
0.255,0.055647,0.426553,0.190073,0.10264,1570.1,1663.3,431.0,1561.0,0.018511
0.446,0.050494,0.217517,0.13660799999999998,0.08354199999999999,1644.6,1697.5,775.0,875.0,0.021613
0.628,0.037345,0.238407,0.086918,0.046017,1597.1,1668.0,816.0,1355.0,0.013534
0.276,0.017459,0.164831,0.12776600000000002,0.060169000000000014,1575.1,1650.4,690.0,1095.0,0.010971
0.6,0.064488,0.71013,0.120471,0.07714700000000001,1541.4,1647.9,653.0,1888.0,0.017869
0.66,0.035224,0.311652,0.139256,0.056219000000000005,1575.0,1647.9,823.0,1546.0,0.009749
0.5710000000000001,0.06727799999999999,0.52783,0.067094,0.044136,1587.2,1663.3,555.0,1568.0,0.013142
0.366,0.026568,0.155499,0.222848,0.128023,1595.7,1652.9,675.0,812.0,0.015133
0.522,0.024167,0.112692,0.097399,0.057691999999999986,1661.2,1652.8,428.0,1525.0,0.014163999999999996
0.732,0.03318,0.111237,0.103273,0.062477,1624.6,1663.1,991.0,756.0,0.01881
0.389,0.006303,0.09589,0.091908,0.063667,1673.9,1649.0,550.0,418.0,0.009615
0.322,0.007568000000000002,0.196547,0.114075,0.059755,1540.9,1640.0,531.0,1658.0,0.008695999999999999
0.534,0.016898,0.575608,0.13888699999999998,0.053046,1515.2,1641.0,743.0,2201.0,0.008801
0.243,0.008259,0.055659,0.049328,0.028018,1583.7,1698.4,1073.0,1625.0,0.013741
0.452,0.015258,0.236991,0.06693500000000001,0.046393,1613.6,1643.9,278.0,725.0,0.013197
0.33,0.07333300000000001,0.606192,0.111085,0.07303,1566.0,1674.6,658.0,1758.0,0.019327
0.359,0.041568,0.28734,0.185473,0.089977,1607.2,1651.2,360.0,1146.0,0.015849000000000002
0.448,0.049627,0.426742,0.22759,0.091949,1605.3,1666.1,585.0,1492.0,0.017473
1.01,0.102342,0.834048,0.073228,0.025212,1592.2,1636.6,755.0,2029.0,0.011474
0.738,0.01599,0.210967,0.16734200000000002,0.08211,1594.0,1651.5,478.0,1173.0,0.010519
0.31,0.033883,0.790233,0.094966,0.050021,1544.7,1672.7,1054.0,2161.0,0.013655
0.5820000000000001,0.124423,0.403391,0.124072,0.045779,1571.2,1681.0,1010.0,1558.0,0.023008
0.363,0.072909,0.245609,0.183955,0.080087,1601.5,1651.3,863.0,1035.0,0.024134
0.517,0.095076,0.134876,0.093004,0.030766,1618.4,1693.2,1565.0,1446.0,0.008842000000000001
0.599,0.012753,0.08645800000000001,0.089489,0.048343,1573.5,1671.0,719.0,1397.0,0.01426
0.5720000000000001,0.087854,0.551809,0.118234,0.052935,1628.2,1663.3,636.0,1343.0,0.015406
0.5479999999999999,0.03086,0.670652,0.07337300000000001,0.049911,1587.0,1672.4,436.0,1957.0,0.013424
0.479,0.018984,0.192222,0.0994,0.056964,1609.6,1653.7,448.0,843.0,0.011994
0.625,0.011649,0.286639,0.106479,0.046662,1641.7,1615.5,481.0,690.0,0.005520000000000001
0.257,0.038114,0.670605,0.237209,0.131994,1531.5,1633.6,505.0,1962.0,0.017307
0.454,0.043217,0.243798,0.102914,0.051667999999999985,1662.1,1678.1,923.0,1159.0,0.021109
0.289,0.04368,0.039977,0.084601,0.054823,1665.4,1670.9,683.0,422.0,0.019301
0.252,0.009607,0.265116,0.132577,0.049439,1551.2,1660.4,819.0,2045.0,0.004659
0.458,0.045327,0.340862,0.229524,0.095027,1591.5,1638.2,371.0,1715.0,0.012158
0.7879999999999999,0.008714,0.344925,0.07650900000000001,0.031032,1525.5,1665.4,1022.0,2159.0,0.009078
0.8859999999999999,0.03413,0.120956,0.153679,0.03792,1642.1,1637.5,928.0,1752.0,0.009452
0.7340000000000001,0.021791,0.172009,0.124458,0.067027,1611.4,1666.6,513.0,989.0,0.010316
0.7070000000000001,0.07508200000000001,0.435386,0.173797,0.130828,1591.5,1650.7,331.0,1146.0,0.022387
0.266,0.018188,0.495268,0.089918,0.037527,1527.2,1629.3,686.0,1901.0,0.008079000000000001
0.397,0.06301699999999999,0.594316,0.128381,0.085607,1572.2,1666.5,556.0,1496.0,0.021601
0.333,0.038577,0.6019220000000001,0.10386,0.058788,1563.6,1652.3,666.0,1882.0,0.015924
0.475,0.013526,0.440913,0.091433,0.040227,1532.7,1661.4,714.0,2147.0,0.00959
0.237,0.100504,0.172323,0.208304,0.110959,1640.0,1656.5,457.0,595.0,0.029196
0.491,0.14400000000000002,0.344665,0.054996,0.022724,1658.5,1675.2,1329.0,1815.0,0.012345
0.539,0.072821,0.51737,0.122165,0.077263,1610.8,1655.8,454.0,1245.0,0.016536000000000002
0.214,0.013503,0.137958,0.116652,0.064024,1593.8,1654.0,572.0,1077.0,0.012913
0.687,0.058111,0.361074,0.113424,0.07142000000000001,1572.2,1687.2,760.0,1782.0,0.015558
0.614,0.009272,0.234558,0.1178,0.05155,1565.7,1649.7,375.0,1616.0,0.01039
0.242,0.051278,0.316929,0.17581,0.082213,1595.4,1667.3,473.0,1396.0,0.019115
0.504,0.08308600000000001,0.301575,0.153103,0.08032,1586.2,1669.0,983.0,1204.0,0.033095
0.373,0.03476,0.678409,0.046849,0.032512,1530.1,1646.3,710.0,1850.0,0.012244
0.44,0.083378,0.341606,0.173798,0.079484,1664.5,1679.4,837.0,1087.0,0.024248
0.3,0.016829,0.16864300000000002,0.082561,0.049683,1577.6,1642.3,819.0,1062.0,0.011861
0.892,0.062407,0.307357,0.155747,0.07145399999999999,1617.9,1652.9,630.0,1306.0,0.013121
0.627,0.008152,0.239997,0.086168,0.037946,1569.3,1653.8,733.0,1230.0,0.007169
1.195,0.020315,0.466254,0.098999,0.04262,1637.6,1624.9,555.0,1731.0,0.0072159999999999985
0.302,0.126617,0.30168,0.146984,0.06651699999999999,1582.0,1640.0,821.0,1275.0,0.027098
0.416,0.03738,0.400157,0.169665,0.089742,1597.4,1656.3,413.0,1575.0,0.016399
0.882,0.110322,0.550058,0.115919,0.04585,1639.6,1644.5,484.0,1328.0,0.008498
0.417,0.087773,0.17841600000000002,0.14736,0.083911,1596.9,1612.1,397.0,875.0,0.015684
0.606,0.040566000000000005,0.476416,0.144905,0.088616,1615.2,1658.6,514.0,1222.0,0.014154
0.892,0.012715,0.448815,0.09791,0.053017,1570.2,1655.1,524.0,1393.0,0.009023
0.733,0.01248,0.432283,0.094521,0.058959,1527.8,1668.6,858.0,2461.0,0.010665
0.452,0.054492,0.775123,0.148634,0.094386,1565.1,1631.8,373.0,1876.0,0.012778
0.27,0.043016000000000006,0.210556,0.231212,0.129187,1621.8,1672.5,562.0,982.0,0.021927
0.54,0.041359,0.410467,0.126612,0.068595,1571.1,1649.3,582.0,1424.0,0.014658
0.474,0.047317000000000005,0.34856,0.211736,0.117653,1599.8,1660.4,545.0,1233.0,0.01546
0.504,0.055642,0.430973,0.119784,0.056651,1572.2,1678.2,889.0,2337.0,0.019931
0.204,0.033935,0.244849,0.13471,0.071844,1593.0,1619.6,425.0,992.0,0.017475
0.537,0.019082,0.115094,0.143478,0.079195,1603.0,1652.1,560.0,856.0,0.01206
0.588,0.052647,0.662204,0.157369,0.090858,1549.0,1641.2,562.0,1673.0,0.013798
1.083,0.072603,0.870603,0.130456,0.094713,1561.6,1657.0,619.0,2071.0,0.015947
0.439,0.095694,0.604979,0.17169600000000002,0.07969,1607.1,1653.4,810.0,1512.0,0.022617
0.623,0.05819600000000001,0.489781,0.081569,0.032885000000000005,1547.4,1636.9,543.0,1813.0,0.009879
0.608,0.08959600000000001,0.765537,0.227449,0.099888,1589.3,1645.9,349.0,1847.0,0.018733
0.614,0.032904,0.319502,0.12784600000000002,0.049853,1579.5,1643.9,677.0,1383.0,0.009401
1.096,0.013631,0.431882,0.0946,0.039294,1592.8,1635.3,522.0,2057.0,0.009117
0.188,0.12603499999999998,0.261816,0.300822,0.115297,1631.1,1688.3,645.0,926.0,0.013672
0.4320000000000001,0.061941,0.35837800000000003,0.131346,0.06697,1616.6,1656.7,749.0,1415.0,0.017175
0.361,0.034239,0.461319,0.172777,0.093262,1589.3,1681.6,571.0,1603.0,0.01109
0.449,0.01977,0.290986,0.092453,0.056829,1586.3,1648.8,600.0,1255.0,0.011124
0.413,0.14400000000000002,0.16273800000000002,0.238292,0.095006,1642.3,1636.5,601.0,537.0,0.017149
0.366,0.14400000000000002,0.499078,0.187325,0.08664,1586.7,1610.2,396.0,1560.0,0.032823000000000005
0.6759999999999999,0.108255,0.570956,0.125149,0.071335,1616.3,1673.3,563.0,1397.0,0.018353
0.6629999999999999,0.033661,0.164197,0.208501,0.156585,1660.5,1647.3,299.0,268.0,0.018877
0.362,0.029068,0.30927,0.214911,0.122185,1613.7,1659.6,617.0,1119.0,0.019138
0.897,0.079952,0.277084,0.20512600000000006,0.083982,1701.8,1687.2,730.0,626.0,0.021408
0.608,0.064275,0.16488599999999998,0.159333,0.076946,1616.5,1694.2,1342.0,1206.0,0.024566
0.382,0.028968,0.5286,0.123885,0.079876,1573.0,1634.3,425.0,1596.0,0.012199
0.472,0.050973,0.391221,0.306269,0.132338,1597.5,1656.6,440.0,1413.0,0.018104
0.409,0.015059,0.425891,0.122168,0.042579,1528.2,1634.3,896.0,1886.0,0.011876
0.486,0.043192,0.525342,0.082274,0.05274,1618.4,1657.8,595.0,1227.0,0.013388
0.335,0.021122,0.253079,0.134967,0.070438,1582.0,1656.4,617.0,1168.0,0.014663
0.161,0.017800999999999997,0.771805,0.163115,0.063985,1571.5,1648.3,828.0,2558.0,0.015462
0.53,0.063679,0.7037979999999999,0.164166,0.12881900000000002,1572.1,1657.2,253.0,1647.0,0.025725
0.415,0.021371,0.682199,0.055955999999999985,0.031944,1539.7,1667.3,724.0,2240.0,0.009381
0.5479999999999999,0.029807,0.589464,0.100641,0.069685,1600.0,1647.2,293.0,1208.0,0.011436
0.365,0.063159,0.233993,0.236319,0.139042,1606.5,1641.2,380.0,911.0,0.020245
0.69,0.055176,0.7709590000000001,0.102188,0.057161,1598.2,1671.6,820.0,1837.0,0.014834
0.415,0.059395,0.125594,0.122161,0.05341,1612.1,1682.0,1132.0,1032.0,0.019286
0.644,0.017978,0.13153800000000002,0.139434,0.065157,1574.0,1637.8,470.0,962.0,0.008270999999999999
0.6779999999999999,0.020211,0.262486,0.072277,0.060942,1623.4,1634.3,410.0,693.0,0.015069
0.36,0.016765000000000002,0.062862,0.081818,0.04668,1594.4,1665.4,875.0,848.0,0.012474
0.6579999999999999,0.098109,0.206562,0.201201,0.109809,1649.0,1701.5,778.0,1008.0,0.029587
0.381,0.093092,0.440521,0.067636,0.030886,1531.0,1679.4,515.0,2127.0,0.018523
0.613,0.038916,0.037134,0.129893,0.110236,1641.2,1655.8,712.0,413.0,0.024623
0.436,0.028713,0.095523,0.148101,0.06657,1594.9,1649.9,846.0,1085.0,0.013659
0.462,0.020252000000000003,0.348018,0.091249,0.038826,1573.6,1655.6,808.0,1698.0,0.010547
0.336,0.019005,0.421953,0.06781799999999999,0.035309,1572.1,1650.6,758.0,1552.0,0.009501
0.813,0.031262,0.26868600000000004,0.135495,0.071351,1611.6,1648.6,622.0,937.0,0.013108000000000002
0.5539999999999999,0.048708,0.577519,0.060794000000000015,0.029328,1543.3,1663.2,850.0,2051.0,0.010907
0.282,0.041824,0.420824,0.122416,0.07904800000000001,1589.1,1668.5,529.0,1401.0,0.017438
0.425,0.078663,0.512993,0.122899,0.064187,1570.0,1675.9,1024.0,1864.0,0.020559
0.5329999999999999,0.057155999999999985,0.425545,0.08440800000000001,0.050049,1592.4,1639.1,539.0,1345.0,0.012792
0.096,0.005436,0.085397,0.033717000000000004,0.019605,1576.9,1638.5,1096.0,1791.0,0.011482
0.848,0.082999,0.15646500000000002,0.172904,0.090161,1629.2,1653.0,659.0,762.0,0.00663
0.257,0.118512,0.635102,0.134443,0.068281,1554.1,1634.1,429.0,1917.0,0.014936
0.5820000000000001,0.045086,0.173047,0.211904,0.095108,1643.7,1661.9,763.0,1007.0,0.019191
0.494,0.033293,0.526383,0.1197,0.038864,1567.4,1607.2,762.0,1788.0,0.010219
0.253,0.018714,0.203289,0.098134,0.098134,1594.0,1662.7,637.0,1161.0,0.018714
1.236,0.034875,0.444062,0.101112,0.056092,1568.5,1675.3,777.0,1898.0,0.010483
1.234,0.062045,0.123972,0.092531,0.053621,1615.9,1672.2,1028.0,1011.0,0.020075
0.404,0.018268,0.403836,0.14063499999999998,0.072345,1540.2,1663.6,815.0,1936.0,0.014453
0.542,0.042505,0.265616,0.140497,0.070384,1586.7,1681.7,983.0,1378.0,0.02179
0.534,0.014935,0.06869299999999999,0.085073,0.055378,1610.3,1666.2,746.0,913.0,0.01165
0.4320000000000001,0.0703,0.189896,0.305006,0.14943299999999998,1624.2,1673.9,463.0,715.0,0.021731
0.579,0.056941999999999986,0.593631,0.144135,0.095005,1578.0,1665.0,557.0,1624.0,0.018417
0.782,0.07850599999999999,0.568785,0.146643,0.073318,1597.8,1642.3,382.0,1545.0,0.010984
0.466,0.062944,0.383605,0.153667,0.059558000000000014,1605.6,1666.7,820.0,1387.0,0.01453
0.474,0.081299,0.556978,0.152637,0.08809700000000001,1567.1,1671.3,1083.0,1934.0,0.033512
0.609,0.114897,0.575134,0.191305,0.077236,1588.5,1633.4,609.0,1533.0,0.015316
0.418,0.054421,0.246952,0.114659,0.055434,1632.3,1641.2,435.0,810.0,0.012014
0.483,0.036767,0.365791,0.112732,0.112732,1582.0,1643.7,645.0,1000.0,0.036767
0.628,0.023528,0.220667,0.184486,0.091223,1560.3,1645.7,684.0,1413.0,0.014155
0.4920000000000001,0.051949,0.4632060000000001,0.132194,0.079958,1573.0,1648.2,627.0,1427.0,0.015888
0.7490000000000001,0.016109000000000002,0.07509,0.073657,0.03143,1595.0,1694.4,1336.0,1560.0,0.0243
0.379,0.059836,0.314782,0.191321,0.083936,1577.7,1655.9,727.0,1505.0,0.016041
0.182,0.054175,0.156526,0.18934,0.097363,1610.7,1635.7,472.0,709.0,0.01817
0.447,0.040217,0.502063,0.09208,0.058588,1579.9,1703.3,771.0,1592.0,0.022841
0.758,0.047565,0.226785,0.173824,0.06915700000000001,1610.8,1676.4,809.0,1361.0,0.016288
0.5,0.008778,0.199014,0.069738,0.035516000000000006,1607.7,1659.9,1038.0,802.0,0.007634
0.42,0.069614,0.575075,0.10979,0.068314,1644.5,1655.7,434.0,1037.0,0.01654
0.643,0.011487,0.255831,0.14415,0.077976,1569.5,1633.3,592.0,1001.0,0.009417
0.57,0.08116799999999999,0.522995,0.123191,0.06474400000000001,1615.0,1655.2,445.0,55.0,0.016364
0.35700000000000004,0.021472,0.308491,0.160412,0.295774,1596.7,1639.0,313.0,1086.0,0.00031
0.602,0.020921,0.47351,0.08390299999999999,0.034642,1574.4,1661.9,707.0,1830.0,0.010962
0.29100000000000004,0.101097,0.457457,0.192896,0.08440299999999999,1594.2,1695.3,984.0,1899.0,0.0322
0.536,0.074588,0.297873,0.054407,0.029853,1548.9,1661.7,930.0,1457.0,0.015555
0.42,0.018525,0.33272,0.07141,0.038272,1593.7,1642.7,790.0,1186.0,0.011797
0.41,0.058614,0.184422,0.09084,0.034606,1624.4,1658.1,745.0,1392.0,0.010731999999999998
0.396,0.049899,0.21305900000000005,0.097735,0.04967,1559.1,1664.5,846.0,1613.0,0.013883
0.26,0.072116,0.286466,0.137269,0.069836,1609.5,1674.0,568.0,1075.0,0.012607
0.595,0.057723,0.234982,0.126601,0.053789,1651.4,1653.4,397.0,903.0,0.012514
0.687,0.038002,0.168625,0.139733,0.055171000000000005,1629.6,1628.7,482.0,837.0,0.009001
0.7809999999999999,0.022433,0.137292,0.13935799999999998,0.089658,1634.3,1669.5,699.0,708.0,0.017369
0.215,0.03186,0.470899,0.159162,0.07412300000000001,1541.7,1664.1,757.0,2157.0,0.017233000000000002
0.7120000000000001,0.025636000000000003,0.340215,0.144287,0.144287,1537.6,1647.9,844.0,1935.0,0.025636000000000003
0.23,0.040777,0.095866,0.17008800000000002,0.093142,1597.3,1663.1,961.0,1070.0,0.026289
0.295,0.14400000000000002,0.41921,0.281744,0.091685,1595.9,1668.9,924.0,1869.0,0.028705
0.569,0.054988,0.232116,0.17616600000000002,0.076573,1574.2,1665.8,691.0,1383.0,0.018801
0.528,0.071028,0.380509,0.183519,0.105829,1637.0,1691.2,671.0,1364.0,0.022136000000000003
0.49,0.018224,0.197454,0.162493,0.073295,1581.2,1642.5,670.0,1323.0,0.014206
0.14800000000000002,0.011852,0.17631,0.106652,0.08014500000000001,1622.1,1650.5,443.0,1315.0,0.01278
0.33,0.0115,0.066495,0.06364,0.045721,1588.3,1655.5,933.0,1020.0,0.014417
0.481,0.088181,0.10914,0.081335,0.034995,1648.6,1657.8,631.0,714.0,0.012906
0.34600000000000003,0.080604,0.533434,0.156093,0.082902,1571.4,1585.2,391.0,1792.0,0.011914
